id_mutation;date_mutation;numero_disposition;nature_mutation;valeur_fonciere;adresse_numero;adresse_suffixe;adresse_nom_voie;adresse_code_voie;code_postal;code_commune;nom_commune;code_departement;ancien_code_commune;ancien_nom_commune;id_parcelle;ancien_id_parcelle;numero_volume;lot1_numero;lot1_surface_carrez;lot2_numero;lot2_surface_carrez;lot3_numero;lot3_surface_carrez;lot4_numero;lot4_surface_carrez;lot5_numero;lot5_surface_carrez;nombre_lots;code_type_local;type_local;surface_reelle_bati;nombre_pieces_principales;code_nature_culture;nature_culture;code_nature_culture_speciale;nature_culture_speciale;surface_terrain;longitude;latitude;section_prefixe
"2016-1136116";"2016-11-28";"1";"Vente en l'état futur d'achèvement";"568000.0";"148.0";"None";"RUE DE LA REPUBLIQUE";"8140";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0026";"None";"None";"502";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.235351";"48.884451";"0000U"
"2016-1135790";"2016-11-18";"1";"Vente en l'état futur d'achèvement";"435000.0";"148.0";"None";"RUE DE LA REPUBLIQUE";"8140";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0026";"None";"None";"172";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.235351";"48.884451";"0000U"
"2016-1135790";"2016-11-18";"1";"Vente en l'état futur d'achèvement";"435000.0";"148.0";"None";"RUE DE LA REPUBLIQUE";"8140";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0026";"None";"None";"132";"53.27";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.235351";"48.884451";"0000U"
"2016-1135401";"2016-11-02";"1";"Vente";"520000.0";"145.0";"B";"RUE DE LA REPUBLIQUE";"8140";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0120";"None";"None";"268";"96.14";"269";"nan";"None";"nan";"None";"nan";"None";"None";"2";"2";"Appartement";"97.0";"4.0";"None";"None";"None";"None";"nan";"2.235138";"48.883433";"0000U"
"2016-1135401";"2016-11-02";"1";"Vente";"520000.0";"91.0";"None";"RUE VICTOR HUGO";"9635";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0120";"None";"None";"74";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.235138";"48.883433";"0000U"
"2016-1135272";"2016-10-19";"1";"Vente en l'état futur d'achèvement";"10000.0";"148.0";"None";"RUE DE LA REPUBLIQUE";"8140";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0026";"None";"None";"181";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.235351";"48.884451";"0000U"
"2016-1134962";"2016-10-07";"1";"Vente";"235000.0";"62.0";"None";"RUE VICTOR HUGO";"9635";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0121";"None";"None";"22";"44.94";"435";"nan";"None";"nan";"None";"nan";"None";"None";"2";"2";"Appartement";"45.0";"2.0";"None";"None";"None";"None";"nan";"2.235794";"48.88264";"0000U"
"2016-1134962";"2016-10-07";"1";"Vente";"235000.0";"62.0";"None";"RUE VICTOR HUGO";"9635";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0121";"None";"None";"566";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.235794";"48.88264";"0000U"
"2016-1134561";"2016-09-05";"1";"Vente";"314000.0";"17.0";"None";"RUE CHARLES CHENU";"1455";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0120";"None";"None";"126";"54.75";"199";"nan";"None";"nan";"None";"nan";"None";"None";"2";"2";"Appartement";"51.0";"2.0";"None";"None";"None";"None";"nan";"2.235138";"48.883433";"0000U"
"2016-1134647";"2016-09-02";"1";"Vente";"328940.0";"11.0";"None";"RUE LUCIEN VOILIN";"5175";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0105";"None";"None";"30";"nan";"9";"50.24";"None";"nan";"None";"nan";"None";"None";"2";"2";"Appartement";"50.0";"3.0";"None";"None";"None";"None";"nan";"2.236178";"48.882391";"0000U"
"2016-1134599";"2016-08-24";"1";"Vente en l'état futur d'achèvement";"1120000.0";"148.0";"None";"RUE DE LA REPUBLIQUE";"8140";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0026";"None";"None";"519";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.235351";"48.884451";"0000U"
"2016-1134599";"2016-08-24";"1";"Vente en l'état futur d'achèvement";"1120000.0";"148.0";"None";"RUE DE LA REPUBLIQUE";"8140";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0026";"None";"None";"547";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.235351";"48.884451";"0000U"
"2016-1134599";"2016-08-24";"1";"Vente en l'état futur d'achèvement";"1120000.0";"148.0";"None";"RUE DE LA REPUBLIQUE";"8140";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0026";"None";"None";"520";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.235351";"48.884451";"0000U"
"2016-1134599";"2016-08-24";"1";"Vente en l'état futur d'achèvement";"1120000.0";"148.0";"None";"RUE DE LA REPUBLIQUE";"8140";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0026";"None";"None";"401";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.235351";"48.884451";"0000U"
"2016-1134265";"2016-08-05";"1";"Vente";"260000.0";"14.0";"None";"RUE CHARLES LORILLEUX";"1460";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0002";"None";"None";"16";"44.27";"5";"nan";"None";"nan";"None";"nan";"None";"None";"2";"2";"Appartement";"40.0";"2.0";"None";"None";"None";"None";"nan";"2.234245";"48.885153";"0000U"
"2016-1134055";"2016-08-04";"1";"Vente en l'état futur d'achèvement";"752000.0";"148.0";"None";"RUE DE LA REPUBLIQUE";"8140";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0026";"None";"None";"531";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.235351";"48.884451";"0000U"
"2016-1134055";"2016-08-04";"1";"Vente en l'état futur d'achèvement";"752000.0";"148.0";"None";"RUE DE LA REPUBLIQUE";"8140";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0026";"None";"None";"532";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.235351";"48.884451";"0000U"
"2016-1134055";"2016-08-04";"1";"Vente en l'état futur d'achèvement";"752000.0";"148.0";"None";"RUE DE LA REPUBLIQUE";"8140";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0026";"None";"None";"316";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.235351";"48.884451";"0000U"
"2016-1134011";"2016-08-03";"1";"Vente en l'état futur d'achèvement";"561540.0";"148.0";"None";"RUE DE LA REPUBLIQUE";"8140";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0026";"None";"None";"192";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.235351";"48.884451";"0000U"
"2016-1134011";"2016-08-03";"1";"Vente en l'état futur d'achèvement";"561540.0";"148.0";"None";"RUE DE LA REPUBLIQUE";"8140";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0026";"None";"None";"142";"66.01";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.235351";"48.884451";"0000U"
"2016-1134012";"2016-08-03";"1";"Vente en l'état futur d'achèvement";"245000.0";"148.0";"None";"RUE DE LA REPUBLIQUE";"8140";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0026";"None";"None";"102";"30.68";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.235351";"48.884451";"0000U"
"2016-1134211";"2016-07-22";"1";"Vente en l'état futur d'achèvement";"880000.0";"148.0";"None";"RUE DE LA REPUBLIQUE";"8140";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0026";"None";"None";"521";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.235351";"48.884451";"0000U"
"2016-1134211";"2016-07-22";"1";"Vente en l'état futur d'achèvement";"880000.0";"148.0";"None";"RUE DE LA REPUBLIQUE";"8140";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0026";"None";"None";"522";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.235351";"48.884451";"0000U"
"2016-1134211";"2016-07-22";"1";"Vente en l'état futur d'achèvement";"880000.0";"148.0";"None";"RUE DE LA REPUBLIQUE";"8140";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0026";"None";"None";"538";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.235351";"48.884451";"0000U"
"2016-1134211";"2016-07-22";"1";"Vente en l'état futur d'achèvement";"880000.0";"148.0";"None";"RUE DE LA REPUBLIQUE";"8140";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0026";"None";"None";"405";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.235351";"48.884451";"0000U"
"2016-1133831";"2016-07-13";"1";"Vente";"412350.0";"154.0";"None";"RUE DE LA REPUBLIQUE";"8140";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0109";"None";"None";"17";"61.22";"37";"nan";"None";"nan";"None";"nan";"None";"None";"2";"2";"Appartement";"67.0";"3.0";"None";"None";"None";"None";"nan";"2.235194";"48.88431";"0000U"
"2016-1133831";"2016-07-13";"1";"Vente";"412350.0";"154.0";"None";"RUE DE LA REPUBLIQUE";"8140";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0109";"None";"None";"23";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.235194";"48.88431";"0000U"
"2016-1133667";"2016-07-13";"1";"Vente en l'état futur d'achèvement";"682080.0";"148.0";"None";"RUE DE LA REPUBLIQUE";"8140";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0026";"None";"None";"533";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.235351";"48.884451";"0000U"
"2016-1133667";"2016-07-13";"1";"Vente en l'état futur d'achèvement";"682080.0";"148.0";"None";"RUE DE LA REPUBLIQUE";"8140";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0026";"None";"None";"307";"85.76";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.235351";"48.884451";"0000U"
"2016-1133667";"2016-07-13";"1";"Vente en l'état futur d'achèvement";"682080.0";"148.0";"None";"RUE DE LA REPUBLIQUE";"8140";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0026";"None";"None";"534";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.235351";"48.884451";"0000U"
"2016-1133476";"2016-07-07";"1";"Vente";"203000.0";"62.0";"None";"RUE VICTOR HUGO";"9635";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0121";"None";"None";"405";"32.21";"459";"nan";"None";"nan";"None";"nan";"None";"None";"2";"2";"Appartement";"27.0";"1.0";"None";"None";"None";"None";"nan";"2.235794";"48.88264";"0000U"
"2016-1133476";"2016-07-07";"1";"Vente";"203000.0";"62.0";"None";"RUE VICTOR HUGO";"9635";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0121";"None";"None";"738";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.235794";"48.88264";"0000U"
"2016-1133576";"2016-07-07";"1";"Vente en l'état futur d'achèvement";"489000.0";"148.0";"None";"RUE DE LA REPUBLIQUE";"8140";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0026";"None";"None";"107";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.235351";"48.884451";"0000U"
"2016-1133576";"2016-07-07";"1";"Vente en l'état futur d'achèvement";"489000.0";"148.0";"None";"RUE DE LA REPUBLIQUE";"8140";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0026";"None";"None";"200";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.235351";"48.884451";"0000U"
"2016-1133559";"2016-06-29";"1";"Vente";"340000.0";"68.0";"None";"RUE VICTOR HUGO";"9635";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0061";"None";"None";"8";"63.03";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"2";"Appartement";"61.0";"3.0";"None";"None";"None";"None";"nan";"2.235535";"48.883087";"0000U"
"2016-1133673";"2016-06-29";"1";"Vente";"565000.0";"17.0";"None";"RUE CHARLES CHENU";"1455";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0120";"None";"None";"168";"78.51";"169";"nan";"None";"nan";"None";"nan";"None";"None";"2";"2";"Appartement";"76.0";"3.0";"None";"None";"None";"None";"nan";"2.235138";"48.883433";"0000U"
"2016-1133673";"2016-06-29";"1";"Vente";"565000.0";"17.0";"None";"RUE CHARLES CHENU";"1455";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0120";"None";"None";"76";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.235138";"48.883433";"0000U"
"2016-1133507";"2016-06-27";"1";"Vente";"153500.0";"62.0";"None";"RUE VICTOR HUGO";"9635";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0121";"None";"None";"483";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.235794";"48.88264";"0000U"
"2016-1133507";"2016-06-27";"1";"Vente";"153500.0";"62.0";"None";"RUE VICTOR HUGO";"9635";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0121";"None";"None";"702";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.235794";"48.88264";"0000U"
"2016-1133507";"2016-06-27";"1";"Vente";"153500.0";"62.0";"None";"RUE VICTOR HUGO";"9635";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0121";"None";"None";"703";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.235794";"48.88264";"0000U"
"2016-1133432";"2016-06-22";"1";"Vente";"410000.0";"12.0";"None";"RUE CHARLES LORILLEUX";"1460";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0086";"None";"None";"17";"nan";"3";"nan";"None";"nan";"None";"nan";"None";"None";"2";"2";"Appartement";"73.0";"4.0";"None";"None";"None";"None";"nan";"2.234143";"48.885017";"0000U"
"2016-1133427";"2016-06-22";"1";"Vente";"19000.0";"62.0";"None";"RUE VICTOR HUGO";"9635";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0121";"None";"None";"611";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.235794";"48.88264";"0000U"
"2016-1133116";"2016-06-10";"1";"Vente";"474100.0";"146.0";"None";"RUE DE LA REPUBLIQUE";"8140";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0119";"None";"None";"108";"nan";"132";"77.76";"None";"nan";"None";"nan";"None";"None";"2";"2";"Appartement";"76.0";"3.0";"None";"None";"None";"None";"nan";"2.235901";"48.884572";"0000U"
"2016-1133116";"2016-06-10";"1";"Vente";"474100.0";"146.0";"None";"RUE DE LA REPUBLIQUE";"8140";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0119";"None";"None";"123";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.235901";"48.884572";"0000U"
"2016-1133325";"2016-06-10";"1";"Vente en l'état futur d'achèvement";"9000.0";"148.0";"None";"RUE DE LA REPUBLIQUE";"8140";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0026";"None";"None";"173";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.235351";"48.884451";"0000U"
"2016-1133085";"2016-06-09";"1";"Vente";"445000.0";"62.0";"None";"RUE VICTOR HUGO";"9635";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0121";"None";"None";"18";"88.93";"427";"nan";"None";"nan";"None";"nan";"None";"None";"2";"2";"Appartement";"90.0";"3.0";"None";"None";"None";"None";"nan";"2.235794";"48.88264";"0000U"
"2016-1133376";"2016-06-09";"1";"Vente";"90000.0";"14.0";"None";"RUE CHARLES LORILLEUX";"1460";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0002";"None";"None";"8";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"2";"Appartement";"31.0";"1.0";"None";"None";"None";"None";"nan";"2.234245";"48.885153";"0000U"
"2016-1133108";"2016-06-06";"1";"Vente";"250000.0";"25.0";"None";"RUE LUCIEN VOILIN";"5175";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0055";"None";"None";"6";"43.64";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"2";"Appartement";"42.0";"3.0";"None";"None";"None";"None";"nan";"2.236381";"48.882981";"0000U"
"2016-1133271";"2016-06-02";"1";"Vente";"360000.0";"11.0";"None";"RUE LUCIEN VOILIN";"5175";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0105";"None";"None";"26";"nan";"41";"nan";"None";"nan";"None";"nan";"None";"None";"2";"2";"Appartement";"70.0";"3.0";"None";"None";"None";"None";"nan";"2.236178";"48.882391";"0000U"
"2016-1133280";"2016-06-02";"1";"Vente";"236000.0";"88.0";"None";"BD RICHARD WALLACE";"8150";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0082";"None";"None";"18";"37.88";"40";"nan";"None";"nan";"None";"nan";"None";"None";"2";"2";"Appartement";"42.0";"3.0";"None";"None";"None";"None";"nan";"2.235511";"48.882113";"0000U"
"2016-1133186";"2016-05-31";"1";"Vente en l'état futur d'achèvement";"882000.0";"148.0";"None";"RUE DE LA REPUBLIQUE";"8140";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0026";"None";"None";"514";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.235351";"48.884451";"0000U"
"2016-1133186";"2016-05-31";"1";"Vente en l'état futur d'achèvement";"882000.0";"148.0";"None";"RUE DE LA REPUBLIQUE";"8140";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0026";"None";"None";"513";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.235351";"48.884451";"0000U"
"2016-1133186";"2016-05-31";"1";"Vente en l'état futur d'achèvement";"882000.0";"148.0";"None";"RUE DE LA REPUBLIQUE";"8140";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0026";"None";"None";"543";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.235351";"48.884451";"0000U"
"2016-1133186";"2016-05-31";"1";"Vente en l'état futur d'achèvement";"882000.0";"148.0";"None";"RUE DE LA REPUBLIQUE";"8140";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0026";"None";"None";"315";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.235351";"48.884451";"0000U"
"2016-1132993";"2016-05-30";"1";"Vente";"386500.0";"13.0";"None";"RUE FERNAND PELLOUTIER";"3540";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0004";"None";"None";"9";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"2";"Appartement";"60.0";"3.0";"None";"None";"None";"None";"nan";"2.234264";"48.884968";"0000U"
"2016-1133166";"2016-05-30";"1";"Vente en l'état futur d'achèvement";"530000.0";"148.0";"None";"RUE DE LA REPUBLIQUE";"8140";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0026";"None";"None";"198";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.235351";"48.884451";"0000U"
"2016-1133166";"2016-05-30";"1";"Vente en l'état futur d'achèvement";"530000.0";"148.0";"None";"RUE DE LA REPUBLIQUE";"8140";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0026";"None";"None";"133";"67.53";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.235351";"48.884451";"0000U"
"2016-1133064";"2016-05-27";"1";"Vente en l'état futur d'achèvement";"642050.0";"148.0";"None";"RUE DE LA REPUBLIQUE";"8140";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0026";"None";"None";"116";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.235351";"48.884451";"0000U"
"2016-1133064";"2016-05-27";"1";"Vente en l'état futur d'achèvement";"642050.0";"148.0";"None";"RUE DE LA REPUBLIQUE";"8140";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0026";"None";"None";"183";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.235351";"48.884451";"0000U"
"2016-1133064";"2016-05-27";"1";"Vente en l'état futur d'achèvement";"642050.0";"148.0";"None";"RUE DE LA REPUBLIQUE";"8140";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0026";"None";"None";"184";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.235351";"48.884451";"0000U"
"2016-1133064";"2016-05-27";"1";"Vente en l'état futur d'achèvement";"642050.0";"148.0";"None";"RUE DE LA REPUBLIQUE";"8140";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0026";"None";"None";"549";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.235351";"48.884451";"0000U"
"2016-1133071";"2016-05-20";"1";"Vente";"247400.0";"88.0";"None";"BD RICHARD WALLACE";"8150";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0082";"None";"None";"23";"nan";"36";"nan";"None";"nan";"None";"nan";"None";"None";"2";"2";"Appartement";"40.0";"3.0";"None";"None";"None";"None";"nan";"2.235511";"48.882113";"0000U"
"2016-1132863";"2016-05-19";"1";"Vente en l'état futur d'achèvement";"642000.0";"148.0";"None";"RUE DE LA REPUBLIQUE";"8140";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0026";"None";"None";"215";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.235351";"48.884451";"0000U"
"2016-1132863";"2016-05-19";"1";"Vente en l'état futur d'achèvement";"642000.0";"148.0";"None";"RUE DE LA REPUBLIQUE";"8140";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0026";"None";"None";"136";"77.72";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.235351";"48.884451";"0000U"
"2016-1132863";"2016-05-19";"1";"Vente en l'état futur d'achèvement";"642000.0";"148.0";"None";"RUE DE LA REPUBLIQUE";"8140";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0026";"None";"None";"537";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.235351";"48.884451";"0000U"
"2016-1132845";"2016-05-13";"1";"Vente en l'état futur d'achèvement";"617890.0";"148.0";"None";"RUE DE LA REPUBLIQUE";"8140";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0026";"None";"None";"127";"82.32";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.235351";"48.884451";"0000U"
"2016-1132845";"2016-05-13";"1";"Vente en l'état futur d'achèvement";"617890.0";"148.0";"None";"RUE DE LA REPUBLIQUE";"8140";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0026";"None";"None";"168";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.235351";"48.884451";"0000U"
"2016-1132679";"2016-04-27";"1";"Vente";"400000.0";"90.0";"None";"BD RICHARD WALLACE";"8150";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0143";"None";"None";"40";"68.24";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"2";"Appartement";"68.0";"3.0";"None";"None";"None";"None";"nan";"2.235278";"48.88227";"0000U"
"2016-1132679";"2016-04-27";"1";"Vente";"400000.0";"90.0";"None";"BD RICHARD WALLACE";"8150";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0143";"None";"None";"21";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.235278";"48.88227";"0000U"
"2016-1132620";"2016-04-25";"1";"Vente en l'état futur d'achèvement";"657600.0";"148.0";"None";"RUE DE LA REPUBLIQUE";"8140";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0026";"None";"None";"185";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.235351";"48.884451";"0000U"
"2016-1132620";"2016-04-25";"1";"Vente en l'état futur d'achèvement";"657600.0";"148.0";"None";"RUE DE LA REPUBLIQUE";"8140";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0026";"None";"None";"186";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.235351";"48.884451";"0000U"
